year,recipient,sec_01_arms_transfer_tiv,sec_01_arms_transfer_tiv_delivered,sec_01_arms_transfer_orders_ct,sec_01_missing_transfer_tiv,sec_02_surveillance_usd,sec_02_surveillance_ct,sec_03_military_engagement_ct,sec_04_joint_exercise_ct,dev_01_currency_swap_line_extant,dev_01_currency_swap_usd,dev_02_infrastructure_usd,dev_02_infrastructure_ct,dev_03_fdi_usd,dev_03_fdi_derived_usd,dev_04_sez_usd,dev_04_sez_proj_ct,dev_04_sez_unique_site,civ_01_united_front_presence,civ_02_healthcare_usd,civ_02_healthcare_ct,civ_03_outbound_visits_ct,civ_03_inbound_visits_ct,civ_03_total_visits_ct,civ_04_csps_ct,civ_05_judicial_engagement_ct,civ_06_ci_ct,civ_06_cc_ct,civ_06_ci_cc_ct,lat,lon
2007,Uzbekistan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,15877901.49,1,NA,NA,NA,0,NA,1,0,1,41.32373,63.9528098
2007,Vietnam,NA,NA,NA,NA,NA,NA,3,NA,N,NA,1497583476,3,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,0,0,0,15.9266657,107.9650855
2008,Afghanistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,8024602.564,3,NA,NA,NA,NA,NA,N,1074503.878,1,NA,NA,NA,0,NA,1,0,1,33.7680065,66.2385139
2008,Bangladesh,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,174234489.9,1,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,1,0,1,24.4769288,90.2934413
2008,Bhutan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,0,0,0,27.549511,90.5119273
2008,Brunei,NA,NA,NA,NA,NA,NA,2,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,0,0,0,4.4137155,114.5653908
2008,Cambodia,4,4,1,0,511668.5132,1,1,NA,N,NA,178913423.4,2,NA,NA,NA,NA,NA,Y,0,2,NA,NA,NA,0,NA,0,0,0,12.5433216,104.8144914
2008,North Korea,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,0,0,0,40.3736611,127.0870417
2008,India,NA,NA,NA,NA,NA,NA,2,1,N,NA,NA,NA,NA,NA,NA,NA,NA,N,0,1,NA,NA,NA,0,NA,2,0,2,22.3511148,78.6677428
2008,Indonesia,108,108,3,0,NA,NA,2,NA,N,NA,3071943570,7,NA,NA,NA,NA,NA,Y,736202.0701,1,NA,NA,NA,0,NA,1,0,1,-2.4833826,117.8902853
2008,Japan,NA,NA,NA,NA,NA,NA,3,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,0,NA,11,0,11,36.5748441,139.2394179
2008,Kazakhstan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,13872493174,4,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,2,0,2,48.1012954,66.7780818
2008,Kyrgyzstan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,188602089.9,5,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,0,NA,2,0,2,41.5089324,74.724091
2008,Laos,NA,NA,NA,NA,NA,NA,1,NA,N,NA,698995715.3,8,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,0,NA,0,0,0,20.0171109,103.378253
2008,Malaysia,5.12,5.12,1,0,NA,NA,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,0,NA,1,0,1,4.5693754,102.2656823
2008,Maldives,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,9816027.602,1,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,0,0,0,3.7203503,73.2244152
2008,Mongolia,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,1,0,1,46.8250388,103.8499736
2008,Myanmar,11.6,11.6,2,0,NA,NA,3,NA,N,NA,12270034.5,1,NA,NA,NA,NA,NA,N,0,1,NA,NA,NA,0,NA,0,0,0,17.1750495,95.9999652
2008,Nepal,NA,NA,NA,NA,NA,NA,3,NA,N,NA,0,1,NA,NA,NA,NA,NA,N,34111.23421,2,NA,NA,NA,0,NA,1,0,1,28.3780464,83.9999901
2008,Pakistan,868,849.4,8,18.6,24540069,1,3,NA,N,NA,558980795,2,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,1,0,1,30.3308401,71.247499
2008,Philippines,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,1,NA,2,0,2,14.5904492,120.9803621
2008,Russia,NA,NA,NA,NA,NA,NA,2,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,0,NA,12,0,12,64.6863136,97.7453061
2008,Singapore,NA,NA,NA,NA,NA,NA,4,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,1,0,1,1.357107,103.8194992
2008,South Korea,NA,NA,NA,NA,NA,NA,4,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,0,NA,11,0,11,36.638392,127.6961188
2008,Sri Lanka,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,1,0,1,7.5554942,80.7137847
2008,Tajikistan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,511668513.2,1,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,1,0,1,38.6281733,70.8156541
2008,Thailand,16.2,16.2,1,0,NA,NA,2,1,N,NA,0,1,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,0,NA,12,0,12,14.8971921,100.83273
2008,Turkmenistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,0,0,0,39.3763807,59.3924609
2008,Uzbekistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,6093903480,9,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,1,0,1,41.32373,63.9528098
2008,Vietnam,NA,NA,NA,NA,NA,NA,3,NA,N,NA,1597529975,4,NA,NA,426390427.7,1,1,N,NA,NA,NA,NA,NA,0,NA,0,0,0,15.9266657,107.9650855
2009,Afghanistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,1,0,1,33.7680065,66.2385139
2009,Bangladesh,580,580,2,0,NA,NA,3,NA,N,NA,NA,NA,NA,486701092.4,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,1,0,1,24.4769288,90.2934413
2009,Bhutan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,0,0,0,27.549511,90.5119273
2009,Brunei,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,0,0,0,4.4137155,114.5653908
2009,Cambodia,NA,NA,NA,NA,NA,NA,1,NA,N,NA,832408942.8,11,NA,1725402891,NA,NA,NA,Y,NA,NA,NA,NA,NA,0,NA,1,0,1,12.5433216,104.8144914
2009,North Korea,NA,NA,NA,NA,NA,NA,2,NA,N,NA,39108311.74,1,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,0,0,0,40.3736611,127.0870417
2009,India,NA,NA,NA,NA,NA,NA,2,NA,N,NA,82334992.56,1,4508416611,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,2,0,2,22.3511148,78.6677428
2009,Indonesia,64.5,64.5,4,0,NA,NA,2,NA,N,NA,4725630436,10,NA,5754583376,68892544.79,1,1,Y,NA,NA,NA,NA,NA,0,NA,1,0,1,-2.4833826,117.8902853
2009,Japan,NA,NA,NA,NA,NA,NA,6,NA,N,NA,NA,NA,2545310427,4058439395,NA,NA,NA,Y,NA,NA,NA,NA,NA,1,NA,12,0,12,36.5748441,139.2394179
2009,Kazakhstan,NA,NA,NA,NA,NA,NA,2,NA,N,NA,7608425435,5,NA,3041457240,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,2,0,2,48.1012954,66.7780818
2009,Kyrgyzstan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,619881931.6,4,NA,135889322.1,NA,NA,NA,Y,NA,NA,NA,NA,NA,0,NA,2,0,2,41.5089324,74.724091
2009,Laos,NA,NA,NA,NA,NA,NA,1,NA,N,NA,733308724.1,13,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,0,NA,1,0,1,20.0171109,103.378253
2009,Malaysia,NA,NA,NA,NA,NA,NA,4,NA,N,NA,585032129.8,3,6830084350,3982727568,NA,NA,NA,Y,NA,NA,NA,NA,NA,0,NA,2,0,2,4.5693754,102.2656823
2009,Maldives,NA,NA,NA,NA,NA,NA,1,NA,N,NA,7311956.45,1,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,0,0,0,3.7203503,73.2244152
2009,Mongolia,NA,NA,NA,NA,NA,NA,2,1,N,NA,NA,NA,NA,66435974.6,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,1,0,1,46.8250388,103.8499736
2009,Myanmar,390,316.5,5,73.5,NA,NA,1,NA,N,NA,433240009.5,2,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,0,0,0,17.1750495,95.9999652
2009,Nepal,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,37666899.93,3,NA,2365649.633,NA,NA,NA,N,14751703.73,1,NA,NA,NA,0,NA,1,0,1,28.3780464,83.9999901
2009,Pakistan,163.6,163.6,3,0,NA,NA,7,2,N,NA,1648734421,8,NA,1555409554,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,1,0,1,30.3308401,71.247499
2009,Philippines,NA,NA,NA,NA,NA,NA,2,NA,N,NA,84015298.53,1,2536144743,476896061.4,NA,NA,NA,Y,NA,NA,NA,NA,NA,0,NA,3,0,3,14.5904492,120.9803621
2009,Russia,NA,NA,NA,NA,NA,NA,4,3,N,NA,42753537085,4,NA,2010171204,NA,NA,NA,Y,NA,NA,NA,NA,NA,0,NA,12,0,12,64.6863136,97.7453061
2009,Singapore,NA,NA,NA,NA,NA,NA,4,1,N,NA,NA,NA,7487997142,42159964279,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,1,0,1,1.357107,103.8194992
2009,South Korea,NA,NA,NA,NA,NA,NA,5,NA,N,NA,NA,NA,3228887134,5300578842,NA,NA,NA,Y,NA,NA,NA,NA,NA,0,NA,15,0,15,36.638392,127.6961188
2009,Sri Lanka,5,5,1,0,NA,NA,1,NA,N,NA,2436561056,9,NA,NA,NA,NA,NA,N,0,1,NA,NA,NA,0,NA,1,0,1,7.5554942,80.7137847
2009,Tajikistan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,207993040.1,4,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,1,0,1,38.6281733,70.8156541
2009,Thailand,NA,NA,NA,NA,NA,NA,4,NA,N,NA,NA,NA,7373609406,9020708563,NA,NA,NA,Y,195768.4596,2,NA,NA,NA,0,NA,12,0,12,14.8971921,100.83273
2009,Turkmenistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,6721223882,1,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,0,0,0,39.3763807,59.3924609
2009,Uzbekistan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,1,0,1,41.32373,63.9528098
2009,Vietnam,NA,NA,NA,NA,NA,NA,6,NA,N,NA,1060292444,15,NA,NA,NA,NA,NA,N,0,1,NA,NA,NA,0,NA,0,0,0,15.9266657,107.9650855
2010,Afghanistan,NA,NA,NA,NA,NA,NA,2,NA,N,NA,28664696.43,2,NA,NA,NA,NA,NA,N,3626102.157,2,0,1,1,0,NA,1,0,1,33.7680065,66.2385139
2010,Bangladesh,43.25,43.25,2,0,NA,NA,3,NA,N,NA,44793640.82,1,NA,578252029.7,NA,NA,NA,N,0,1,0,1,1,0,NA,1,1,2,24.4769288,90.2934413
2010,Bhutan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,27.549511,90.5119273
2010,Brunei,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,4.4137155,114.5653908
2010,Cambodia,NA,NA,NA,NA,NA,NA,3,NA,N,NA,2316608651,12,NA,2541931396,349003293.9,1,1,Y,NA,NA,0,4,4,0,NA,1,0,1,12.5433216,104.8144914
2010,North Korea,NA,NA,NA,NA,NA,NA,2,NA,N,NA,576256893.2,6,NA,NA,0,1,1,N,NA,NA,0,2,2,0,NA,0,0,0,40.3736611,127.0870417
2010,India,NA,NA,NA,NA,NA,NA,1,NA,N,NA,6807122281,10,4472070832,963478808.2,NA,NA,NA,N,NA,NA,1,1,2,0,NA,2,0,2,22.3511148,78.6677428
2010,Indonesia,NA,NA,NA,NA,NA,NA,4,NA,Y,0,126202084,2,NA,6018247322,NA,NA,NA,Y,NA,NA,0,1,1,0,NA,7,0,7,-2.4833826,117.8902853
2010,Japan,NA,NA,NA,NA,NA,NA,3,NA,N,NA,NA,NA,2860693637,6217862614,NA,NA,NA,Y,NA,NA,1,0,1,0,NA,12,6,18,36.5748441,139.2394179
2010,Kazakhstan,NA,NA,NA,NA,NA,NA,3,NA,N,NA,1296297949,4,NA,3603942050,NA,NA,NA,N,NA,NA,1,1,2,0,NA,4,0,4,48.1012954,66.7780818
2010,Kyrgyzstan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,6905139.317,1,NA,189270322.7,NA,NA,NA,Y,NA,NA,0,0,0,0,NA,2,0,2,41.5089324,74.724091
2010,Laos,16,16,1,0,NA,NA,2,NA,N,NA,588404107.8,7,NA,NA,NA,NA,NA,Y,NA,NA,0,1,1,0,NA,1,0,1,20.0171109,103.378253
2010,Malaysia,NA,NA,NA,NA,NA,NA,2,NA,Y,0,NA,NA,7424313860,5755852991,NA,NA,NA,Y,NA,NA,0,0,0,1,NA,1,0,1,4.5693754,102.2656823
2010,Maldives,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,122220965.9,2,NA,NA,NA,NA,NA,N,NA,NA,0,1,1,0,NA,0,0,0,3.7203503,73.2244152
2010,Mongolia,NA,NA,NA,NA,NA,NA,2,NA,N,NA,241206786.8,3,NA,3634167783,77902520.97,1,1,N,0,1,1,2,3,0,NA,1,2,3,46.8250388,103.8499736
2010,Myanmar,164.3,164.3,6,0,NA,NA,2,NA,N,NA,6253853068,7,NA,NA,158818204.3,1,1,N,NA,NA,1,1,2,0,NA,0,2,2,17.1750495,95.9999652
2010,Nepal,NA,NA,NA,NA,6608047.064,1,1,NA,N,NA,0,1,NA,2480247.826,NA,NA,NA,N,0,1,0,1,1,0,NA,1,1,2,28.3780464,83.9999901
2010,Pakistan,296.4,296.4,4,0,307586899,3,6,2,N,NA,3551377057,11,NA,1581269611,NA,NA,NA,N,0,1,1,2,3,0,NA,1,1,2,30.3308401,71.247499
2010,Philippines,NA,NA,NA,NA,NA,NA,3,NA,N,NA,949787535.6,2,3219696749,2094040423,NA,NA,NA,Y,NA,NA,0,1,1,0,NA,3,0,3,14.5904492,120.9803621
2010,Russia,NA,NA,NA,NA,NA,NA,3,NA,N,NA,1827632093,4,NA,3081642984,NA,NA,NA,Y,NA,NA,2,1,3,0,NA,17,3,20,64.6863136,97.7453061
2010,Singapore,NA,NA,NA,NA,NA,NA,7,2,Y,0,NA,NA,8961880039,56533972790,NA,NA,NA,N,NA,NA,0,2,2,0,NA,1,1,2,1.357107,103.8194992
2010,South Korea,NA,NA,NA,NA,NA,NA,NA,NA,Y,0,NA,NA,3407292063,5483848461,NA,NA,NA,Y,NA,NA,2,0,2,0,NA,15,4,19,36.638392,127.6961188
2010,Sri Lanka,NA,NA,NA,NA,NA,NA,3,NA,N,NA,1004479223,9,NA,NA,NA,NA,NA,N,NA,NA,0,2,2,0,NA,1,1,2,7.5554942,80.7137847
2010,Tajikistan,NA,NA,NA,NA,1035770.898,1,NA,NA,N,NA,278859868.7,2,NA,NA,NA,NA,NA,N,NA,NA,1,2,3,0,NA,1,0,1,38.6281733,70.8156541
2010,Thailand,NA,NA,NA,NA,NA,NA,4,2,N,NA,32632431.12,3,9382283739,11750655718,31090283.34,2,1,Y,1542147.781,1,0,2,2,0,NA,12,11,23,14.8971921,100.83273
2010,Turkmenistan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,0,1,1,0,NA,0,0,0,39.3763807,59.3924609
2010,Uzbekistan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,1,0,1,0,NA,1,0,1,41.32373,63.9528098
2010,Vietnam,NA,NA,NA,NA,NA,NA,5,NA,N,NA,1689921004,4,NA,NA,NA,NA,NA,N,7331.961072,1,1,1,2,0,NA,0,0,0,15.9266657,107.9650855
2011,Afghanistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,16622276.12,1,NA,NA,NA,NA,NA,N,5503491.842,1,0,0,0,0,NA,1,0,1,33.7680065,66.2385139
2011,Bangladesh,538.7,538.7,6,0,NA,NA,3,NA,N,NA,739457897.6,3,NA,729349193.8,NA,NA,NA,N,NA,NA,0,0,0,0,NA,1,1,2,24.4769288,90.2934413
2011,Bhutan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,27.549511,90.5119273
2011,Brunei,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,1,0,1,0,NA,0,0,0,4.4137155,114.5653908
2011,Cambodia,39,39,1,0,17879478.38,3,1,NA,N,NA,258348893.5,5,NA,3376217662,NA,NA,NA,Y,NA,NA,0,1,1,0,NA,1,0,1,12.5433216,104.8144914
2011,North Korea,NA,NA,NA,NA,NA,NA,4,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,212833.2409,2,0,1,1,0,NA,0,0,0,40.3736611,127.0870417
2011,India,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,3913744090,1109329129,NA,NA,NA,N,NA,NA,0,1,1,0,NA,2,0,2,22.3511148,78.6677428
2011,Indonesia,102.5,86.5,2,16,NA,NA,3,1,Y,0,372233279.9,4,NA,8384278647,NA,NA,NA,Y,NA,NA,2,0,2,0,NA,7,0,7,-2.4833826,117.8902853
2011,Japan,NA,NA,NA,NA,NA,NA,2,NA,N,NA,NA,NA,3203760626,7045503642,NA,NA,NA,Y,NA,NA,1,1,2,0,NA,12,7,19,36.5748441,139.2394179
2011,Kazakhstan,NA,NA,NA,NA,NA,NA,3,NA,Y,0,4120312449,5,NA,5599743385,0,1,1,N,NA,NA,1,1,2,0,NA,4,0,4,48.1012954,66.7780818
2011,Kyrgyzstan,NA,NA,NA,NA,NA,NA,2,NA,N,NA,310140413.9,7,NA,400377483.8,NA,NA,NA,Y,NA,NA,0,2,2,0,NA,2,8,10,41.5089324,74.724091
2011,Laos,NA,NA,NA,NA,NA,NA,3,NA,N,NA,863396798,9,NA,NA,NA,NA,NA,Y,170266.5927,3,0,1,1,0,NA,1,0,1,20.0171109,103.378253
2011,Malaysia,NA,NA,NA,NA,NA,NA,1,NA,Y,0,NA,NA,5965592768,5450236264,NA,NA,NA,Y,NA,NA,1,1,2,0,NA,1,0,1,4.5693754,102.2656823
2011,Maldives,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,6604869.358,1,NA,NA,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,3.7203503,73.2244152
2011,Mongolia,NA,NA,NA,NA,NA,NA,NA,NA,Y,0,137460940.8,2,NA,4455200793,NA,NA,NA,N,NA,NA,0,1,1,0,NA,1,2,3,46.8250388,103.8499736
2011,Myanmar,165.4,165.4,6,0,NA,NA,3,NA,N,NA,550128169.2,7,NA,NA,NA,NA,NA,N,NA,NA,0,1,1,0,NA,0,2,2,17.1750495,95.9999652
2011,Nepal,NA,NA,NA,NA,NA,NA,3,NA,N,NA,311641599,7,NA,2039350.845,NA,NA,NA,N,NA,NA,0,0,0,0,NA,1,1,2,28.3780464,83.9999901
2011,Pakistan,1075,1075,5,0,NA,NA,3,4,Y,0,1040296556,6,NA,1815365164,NA,NA,NA,N,1505768.219,2,0,2,2,0,NA,1,1,2,30.3308401,71.247499
2011,Philippines,NA,NA,NA,NA,NA,NA,2,NA,N,NA,NA,NA,3500264422,2351083459,NA,NA,NA,Y,NA,NA,0,1,1,0,NA,3,0,3,14.5904492,120.9803621
2011,Russia,NA,NA,NA,NA,NA,NA,5,NA,N,NA,0,2,NA,2265425085,NA,NA,NA,Y,NA,NA,2,2,4,0,NA,17,4,21,64.6863136,97.7453061
2011,Singapore,NA,NA,NA,NA,NA,NA,3,NA,Y,0,NA,NA,8913490762,57301548815,NA,NA,NA,N,NA,NA,0,0,0,0,NA,1,1,2,1.357107,103.8194992
2011,South Korea,NA,NA,NA,NA,NA,NA,2,NA,Y,0,NA,NA,2615700653,6566789746,NA,NA,NA,Y,NA,NA,0,1,1,0,NA,16,4,20,36.638392,127.6961188
2011,Sri Lanka,NA,NA,NA,NA,NA,NA,2,NA,N,NA,1649334416,8,NA,NA,NA,NA,NA,N,NA,NA,0,0,0,0,NA,1,1,2,7.5554942,80.7137847
2011,Tajikistan,NA,NA,NA,NA,638499.7227,1,2,NA,N,NA,36410811.72,2,NA,NA,NA,NA,NA,N,NA,NA,0,0,0,0,NA,1,0,1,38.6281733,70.8156541
2011,Thailand,NA,NA,NA,NA,NA,NA,3,1,Y,0,NA,NA,8520508376,19646291738,NA,NA,NA,Y,NA,NA,0,0,0,0,NA,12,11,23,14.8971921,100.83273
2011,Turkmenistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,5641079138,1,NA,NA,NA,NA,NA,N,NA,NA,0,1,1,0,NA,0,0,0,39.3763807,59.3924609
2011,Uzbekistan,NA,NA,NA,NA,NA,NA,2,NA,Y,0,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,0,1,1,0,NA,1,0,1,41.32373,63.9528098
2011,Vietnam,NA,NA,NA,NA,NA,NA,4,NA,N,NA,4714115406,7,NA,NA,NA,NA,NA,N,6879.364802,1,0,0,0,0,NA,0,0,0,15.9266657,107.9650855
2012,Afghanistan,NA,NA,NA,NA,895288.0811,2,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,0,1,1,0,NA,1,0,1,33.7680065,66.2385139
2012,Bangladesh,464,464,5,0,NA,NA,NA,NA,N,NA,640235081.3,2,NA,836969711.5,NA,NA,NA,N,NA,NA,0,0,0,0,NA,1,1,2,24.4769288,90.2934413
2012,Bhutan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,4082684.829,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,27.549511,90.5119273
2012,Brunei,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,4.4137155,114.5653908
2012,Cambodia,16,16,1,0,969361.3423,2,1,NA,N,NA,1218487341,13,NA,4404014728,NA,NA,NA,Y,0,2,2,2,4,0,NA,1,0,1,12.5433216,104.8144914
2012,North Korea,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,58297828.54,3,NA,NA,NA,NA,NA,N,0,1,0,0,0,0,NA,0,0,0,40.3736611,127.0870417
2012,India,NA,NA,NA,NA,NA,NA,1,NA,N,NA,0,1,3724701998,1915999524,NA,NA,NA,N,NA,NA,1,0,1,0,NA,3,0,3,22.3511148,78.6677428
2012,Indonesia,NA,NA,NA,NA,NA,NA,3,1,Y,0,1030657831,7,NA,9484343537,177602011.2,2,1,Y,NA,NA,1,1,2,0,NA,7,0,7,-2.4833826,117.8902853
